executable,n,elapsed_time,version,n_procs,process_0_elapsed_time,process_1_elapsed_time,max_proc_id,process_2_elapsed_time,process_3_elapsed_time,process_4_elapsed_time,process_5_elapsed_time,process_6_elapsed_time,process_7_elapsed_time,process_8_elapsed_time,process_9_elapsed_time,process_10_elapsed_time,process_11_elapsed_time,process_12_elapsed_time,process_13_elapsed_time,process_14_elapsed_time,process_15_elapsed_time,process_16_elapsed_time,process_17_elapsed_time,process_18_elapsed_time,process_19_elapsed_time,process_20_elapsed_time,process_21_elapsed_time,process_22_elapsed_time,process_23_elapsed_time,process_24_elapsed_time,process_25_elapsed_time,process_26_elapsed_time,process_27_elapsed_time,process_28_elapsed_time,process_29_elapsed_time,process_30_elapsed_time,process_31_elapsed_time,process_32_elapsed_time,process_33_elapsed_time,process_34_elapsed_time,process_35_elapsed_time,process_36_elapsed_time,process_37_elapsed_time,process_38_elapsed_time,process_39_elapsed_time,process_40_elapsed_time,process_41_elapsed_time,process_42_elapsed_time,process_43_elapsed_time,process_44_elapsed_time,process_45_elapsed_time,process_46_elapsed_time,process_47_elapsed_time,process_48_elapsed_time,process_49_elapsed_time,process_50_elapsed_time,process_51_elapsed_time,process_52_elapsed_time,process_53_elapsed_time,process_54_elapsed_time,process_55_elapsed_time,process_56_elapsed_time,process_57_elapsed_time,process_58_elapsed_time,process_59_elapsed_time,process_60_elapsed_time,process_61_elapsed_time,process_62_elapsed_time,process_63_elapsed_time
smpi_homog_10_lat,2500,1.069388,smpi,2.0,1.067372,1.069388,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
smpi_homog_10_lat,2500,1.069961,smpi,2.0,1.067954,1.069961,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
smpi_homog_10_lat,2500,1.067858,smpi,2.0,1.067858,1.066393,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
smpi_homog_10_lat,2500,1.07555,smpi,2.0,1.070159,1.07555,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
smpi_homog_10_lat,2500,1.065842,smpi,2.0,1.065418,1.065842,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
smpi_homog_10_lat,2500,1.068182,smpi,2.0,1.065778,1.068182,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
smpi_homog_10_lat,2500,1.066637,smpi,2.0,1.066004,1.066637,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
smpi_homog_10_lat,2500,1.067408,smpi,2.0,1.065573,1.067408,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
smpi_homog_10_lat,2500,0.759162,smpi,4.0,0.31246,0.758402,2.0,0.759162,0.309358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
smpi_homog_10_lat,2500,0.760387,smpi,4.0,0.307882,0.760387,1.0,0.757041,0.30967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
smpi_homog_10_lat,2500,0.758806,smpi,4.0,0.308814,0.758806,1.0,0.758774,0.311194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
smpi_homog_10_lat,2500,0.763015,smpi,4.0,0.308331,0.757444,2.0,0.763015,0.308055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
smpi_homog_10_lat,2500,0.759977,smpi,4.0,0.308803,0.759429,2.0,0.759977,0.309404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
smpi_homog_10_lat,2500,0.757188,smpi,4.0,0.310604,0.756977,2.0,0.757188,0.309935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
smpi_homog_10_lat,2500,0.75886,smpi,4.0,0.310885,0.757218,2.0,0.75886,0.309797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
smpi_homog_10_lat,2500,0.758565,smpi,4.0,0.308077,0.758089,2.0,0.758565,0.308775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
smpi_homog_10_lat,2500,0.760745,smpi,4.0,0.307623,0.757682,2.0,0.760745,0.308428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
smpi_homog_10_lat,2500,0.760321,smpi,4.0,0.307417,0.756745,2.0,0.760321,0.308054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
smpi_homog_10_lat,2500,0.759098,smpi,4.0,0.307519,0.759098,1.0,0.757632,0.307711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
smpi_homog_10_lat,2500,0.760453,smpi,4.0,0.308697,0.760453,1.0,0.759517,0.309287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
smpi_homog_10_lat,2500,0.759841,smpi,4.0,0.310799,0.759841,1.0,0.758002,0.307962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
smpi_homog_10_lat,2500,0.758923,smpi,4.0,0.308197,0.75883,2.0,0.758923,0.30994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
smpi_homog_10_lat,2500,0.757752,smpi,4.0,0.311876,0.757752,1.0,0.757393,0.310386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
smpi_homog_10_lat,2500,0.75738,smpi,4.0,0.309424,0.757205,2.0,0.75738,0.307837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
smpi_homog_10_lat,2500,0.760494,smpi,4.0,0.30924,0.758914,2.0,0.760494,0.310601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
smpi_homog_10_lat,2500,0.757365,smpi,4.0,0.310129,0.756002,2.0,0.757365,0.311092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
smpi_homog_10_lat,2500,0.760625,smpi,4.0,0.308264,0.760625,1.0,0.759141,0.307713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
smpi_homog_10_lat,2500,0.757991,smpi,4.0,0.308113,0.75534,2.0,0.757991,0.311834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
smpi_homog_10_lat,2500,0.418472,smpi,8.0,0.131993,0.180191,4.0,0.342717,0.417945,0.418472,0.341702,0.178915,0.129168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
smpi_homog_10_lat,2500,0.417267,smpi,8.0,0.13108,0.179571,3.0,0.342674,0.417267,0.415475,0.341503,0.179631,0.129385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
smpi_homog_10_lat,2500,0.417679,smpi,8.0,0.129981,0.18018,3.0,0.342781,0.417679,0.416461,0.340873,0.179242,0.131222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
smpi_homog_10_lat,2500,0.420021,smpi,8.0,0.129958,0.181196,3.0,0.342242,0.420021,0.419353,0.343845,0.17918,0.129444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
smpi_homog_10_lat,2500,0.416525,smpi,8.0,0.131033,0.180323,3.0,0.345014,0.416525,0.414784,0.342143,0.1799,0.130752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
smpi_homog_10_lat,2500,0.417081,smpi,8.0,0.130144,0.179128,3.0,0.343943,0.417081,0.415081,0.341063,0.180232,0.134141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
smpi_homog_10_lat,2500,0.419999,smpi,8.0,0.129754,0.180275,3.0,0.342485,0.419999,0.415913,0.340897,0.179867,0.12937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
smpi_homog_10_lat,2500,0.418043,smpi,8.0,0.130698,0.180729,3.0,0.342678,0.418043,0.416867,0.342089,0.180749,0.130498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
smpi_homog_10_lat,2500,0.419278,smpi,8.0,0.130946,0.181468,4.0,0.342729,0.417632,0.419278,0.342722,0.18243,0.129596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
smpi_homog_10_lat,2500,0.4175,smpi,8.0,0.13096,0.179711,3.0,0.343403,0.4175,0.41583,0.340511,0.181559,0.130316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
smpi_homog_10_lat,2500,0.416614,smpi,8.0,0.129052,0.179014,3.0,0.342442,0.416614,0.416089,0.346687,0.179549,0.129078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
smpi_homog_10_lat,2500,0.417702,smpi,8.0,0.130247,0.180136,3.0,0.345072,0.417702,0.415816,0.344002,0.17958,0.129611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
smpi_homog_10_lat,2500,0.421231,smpi,8.0,0.130909,0.180136,3.0,0.346551,0.421231,0.416334,0.344181,0.181145,0.130473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
smpi_homog_10_lat,2500,0.417471,smpi,8.0,0.130217,0.180685,3.0,0.344207,0.417471,0.415779,0.340133,0.178757,0.131056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
smpi_homog_10_lat,2500,0.416326,smpi,8.0,0.131762,0.182208,3.0,0.342805,0.416326,0.415392,0.340712,0.178748,0.128977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
smpi_homog_10_lat,2500,0.419892,smpi,8.0,0.132142,0.179247,4.0,0.343819,0.415798,0.419892,0.341617,0.180263,0.130495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
smpi_homog_10_lat,2500,0.4174,smpi,8.0,0.12985,0.181189,4.0,0.345131,0.417159,0.4174,0.341539,0.178923,0.12931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
smpi_homog_10_lat,2500,0.416869,smpi,8.0,0.131929,0.179418,3.0,0.343711,0.416869,0.416412,0.34422,0.178676,0.131599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
smpi_homog_10_lat,2500,0.417888,smpi,8.0,0.129822,0.1793,3.0,0.342481,0.417888,0.41684,0.341296,0.178788,0.129713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
smpi_homog_10_lat,2500,0.416791,smpi,8.0,0.128963,0.181599,3.0,0.343013,0.416791,0.415306,0.342917,0.178335,0.129735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
smpi_homog_10_lat,2500,0.212669,smpi,16.0,0.060801,0.071943,7.0,0.076014,0.109996,0.151125,0.193806,0.205747,0.212669,0.212301,0.207123,0.19238,0.149577,0.109204,0.074285,0.070629,0.059126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
smpi_homog_10_lat,2500,0.215332,smpi,16.0,0.059788,0.076028,7.0,0.075444,0.105651,0.14926,0.197088,0.206849,0.215332,0.211321,0.204387,0.194424,0.153101,0.104798,0.075528,0.071096,0.060468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
smpi_homog_10_lat,2500,0.211706,smpi,16.0,0.059658,0.071881,8.0,0.076076,0.107832,0.150581,0.194259,0.20491,0.211111,0.211706,0.204461,0.194718,0.148702,0.105478,0.077304,0.070819,0.059744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
smpi_homog_10_lat,2500,0.212899,smpi,16.0,0.060499,0.071332,8.0,0.075294,0.106905,0.150212,0.195756,0.204289,0.212767,0.212899,0.204387,0.19667,0.149577,0.105056,0.080296,0.070624,0.059843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
smpi_homog_10_lat,2500,0.212459,smpi,16.0,0.062854,0.074751,7.0,0.074827,0.10582,0.149419,0.19443,0.203814,0.212459,0.212275,0.205456,0.192809,0.148337,0.105225,0.076538,0.0705,0.059048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
smpi_homog_10_lat,2500,0.212801,smpi,16.0,0.06215,0.071199,8.0,0.074897,0.106302,0.149455,0.194248,0.205274,0.212049,0.212801,0.20835,0.192789,0.148418,0.104679,0.076539,0.070391,0.059426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
smpi_homog_10_lat,2500,0.212396,smpi,16.0,0.059654,0.071077,8.0,0.076022,0.106434,0.151006,0.195929,0.205935,0.211736,0.212396,0.206144,0.192568,0.150015,0.105869,0.074363,0.072554,0.06075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
smpi_homog_10_lat,2500,0.213952,smpi,16.0,0.060074,0.071608,8.0,0.07499,0.105854,0.14975,0.193417,0.204626,0.212811,0.213952,0.204374,0.193736,0.148248,0.105475,0.074577,0.073958,0.060595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
smpi_homog_10_lat,2500,0.215032,smpi,16.0,0.059644,0.07124,8.0,0.075387,0.106227,0.150284,0.193989,0.2051,0.213989,0.215032,0.208351,0.19286,0.149526,0.10582,0.074239,0.070816,0.059417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
smpi_homog_10_lat,2500,0.213806,smpi,16.0,0.061087,0.072157,8.0,0.075885,0.108991,0.14984,0.193976,0.205588,0.212434,0.213806,0.204376,0.193316,0.149185,0.105808,0.076206,0.070414,0.059104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
smpi_homog_10_lat,2500,0.216787,smpi,16.0,0.059695,0.070833,8.0,0.076107,0.106175,0.152581,0.196443,0.204434,0.215234,0.216787,0.204976,0.1953,0.148579,0.108673,0.073935,0.070919,0.059085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
smpi_homog_10_lat,2500,0.212878,smpi,16.0,0.059187,0.070537,7.0,0.074528,0.105767,0.149168,0.19402,0.204312,0.212878,0.212255,0.204352,0.194174,0.149582,0.104759,0.08039,0.071376,0.060004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
smpi_homog_10_lat,2500,0.213945,smpi,16.0,0.059886,0.072638,7.0,0.076567,0.107069,0.149356,0.193919,0.20384,0.213945,0.211439,0.204263,0.195356,0.148816,0.105039,0.076287,0.070617,0.062143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
smpi_homog_10_lat,2500,0.213115,smpi,16.0,0.066533,0.071628,7.0,0.07472,0.105566,0.159325,0.194298,0.207086,0.213115,0.211588,0.204101,0.193617,0.14869,0.10727,0.074645,0.071391,0.059381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
smpi_homog_10_lat,2500,0.212669,smpi,16.0,0.061098,0.070497,7.0,0.074697,0.108423,0.149243,0.193719,0.206527,0.212669,0.211277,0.204488,0.193021,0.149,0.106557,0.074001,0.070941,0.061204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
smpi_homog_10_lat,2500,0.212598,smpi,16.0,0.059591,0.071081,8.0,0.075042,0.105524,0.149293,0.194497,0.204243,0.21175,0.212598,0.20783,0.193037,0.148928,0.104752,0.075764,0.07216,0.059042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
smpi_homog_10_lat,2500,0.21394,smpi,16.0,0.059575,0.071881,8.0,0.076526,0.106234,0.14913,0.193704,0.205029,0.213214,0.21394,0.20527,0.193833,0.149157,0.106518,0.074867,0.071457,0.059726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
smpi_homog_10_lat,2500,0.213326,smpi,16.0,0.060077,0.070974,7.0,0.075261,0.107357,0.149549,0.193998,0.204568,0.213326,0.210695,0.204132,0.193501,0.147892,0.106802,0.074469,0.070169,0.059499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
smpi_homog_10_lat,2500,0.21505,smpi,16.0,0.059341,0.071476,8.0,0.075321,0.107992,0.149765,0.195114,0.204702,0.212039,0.21505,0.206132,0.192533,0.149153,0.104669,0.074958,0.071603,0.060609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
smpi_homog_10_lat,2500,0.211853,smpi,16.0,0.060577,0.070697,7.0,0.074801,0.105658,0.150017,0.194,0.20534,0.211853,0.211047,0.205859,0.1936,0.148175,0.105039,0.074329,0.071772,0.060819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
smpi_homog_10_lat,2500,0.109386,smpi,32.0,0.029827,0.032106,15.0,0.03482,0.037489,0.034991,0.040528,0.052151,0.053894,0.074704,0.077554,0.095289,0.102473,0.101152,0.104787,0.107901,0.109386,0.108328,0.105318,0.103553,0.101199,0.101719,0.092946,0.077893,0.071868,0.055288,0.052756,0.042234,0.034798,0.037711,0.035609,0.030683,0.031454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
smpi_homog_10_lat,2500,0.108102,smpi,32.0,0.029608,0.031189,15.0,0.034615,0.037958,0.037235,0.040248,0.05286,0.053595,0.078128,0.081151,0.091306,0.10281,0.100513,0.104018,0.106536,0.108102,0.107976,0.10473,0.103519,0.101253,0.101786,0.093044,0.078916,0.07473,0.053342,0.052111,0.039968,0.035762,0.037086,0.035552,0.031161,0.031307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
smpi_homog_10_lat,2500,0.108786,smpi,32.0,0.031127,0.031713,15.0,0.035838,0.041199,0.034817,0.040492,0.05294,0.054621,0.072602,0.077528,0.091403,0.102342,0.101823,0.104288,0.105206,0.108786,0.108345,0.106329,0.105349,0.102395,0.102019,0.093015,0.079211,0.072308,0.053623,0.052364,0.040705,0.034314,0.037438,0.034127,0.033848,0.029367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
smpi_homog_10_lat,2500,0.108794,smpi,32.0,0.029722,0.033171,16.0,0.03499,0.039552,0.034898,0.04092,0.051416,0.055963,0.07243,0.077078,0.091497,0.104028,0.10522,0.106715,0.10693,0.107246,0.108794,0.103936,0.104249,0.10379,0.104681,0.092956,0.081544,0.072726,0.053537,0.052585,0.040322,0.034834,0.037317,0.033353,0.030316,0.031702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
smpi_homog_10_lat,2500,0.109389,smpi,32.0,0.029828,0.031077,15.0,0.034322,0.040142,0.03459,0.040464,0.052216,0.053961,0.071911,0.077355,0.092184,0.103293,0.10234,0.103843,0.105772,0.109389,0.10855,0.107742,0.104908,0.103,0.101715,0.094519,0.080006,0.073113,0.056697,0.051921,0.040376,0.035579,0.040221,0.037614,0.032219,0.028765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
smpi_homog_10_lat,2500,0.109549,smpi,32.0,0.02956,0.033305,15.0,0.035337,0.040135,0.037421,0.040647,0.052062,0.056703,0.071924,0.078183,0.091225,0.102429,0.101087,0.104673,0.104619,0.109549,0.107105,0.106809,0.104048,0.101742,0.101798,0.091029,0.078381,0.071517,0.053736,0.051843,0.039795,0.034809,0.037699,0.034379,0.030842,0.028698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
smpi_homog_10_lat,2500,0.109174,smpi,32.0,0.031156,0.030895,15.0,0.034401,0.037407,0.037878,0.040907,0.051838,0.055836,0.073095,0.078269,0.091736,0.103232,0.100667,0.105775,0.104823,0.109174,0.106849,0.105566,0.106839,0.102638,0.103118,0.091531,0.076968,0.072075,0.05369,0.051335,0.040247,0.041194,0.037556,0.035311,0.030981,0.031341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
smpi_homog_10_lat,2500,0.108833,smpi,32.0,0.032258,0.033855,20.0,0.035804,0.037799,0.036266,0.040729,0.052193,0.054448,0.072603,0.077265,0.093933,0.103429,0.100582,0.108072,0.107066,0.107654,0.107983,0.106808,0.104903,0.101694,0.108833,0.09074,0.077081,0.072594,0.053356,0.051933,0.039715,0.035538,0.038931,0.033978,0.030234,0.031244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
smpi_homog_10_lat,2500,0.109655,smpi,32.0,0.030702,0.031687,15.0,0.034417,0.0379,0.035002,0.041194,0.052155,0.054183,0.073503,0.077256,0.095096,0.10275,0.102993,0.104258,0.105549,0.109655,0.10959,0.105401,0.105556,0.101624,0.105718,0.093986,0.076919,0.071541,0.053759,0.051756,0.041931,0.035401,0.037344,0.03683,0.030643,0.032818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
smpi_homog_10_lat,2500,0.109623,smpi,32.0,0.029428,0.030824,16.0,0.034202,0.038698,0.035751,0.040963,0.051699,0.0554,0.072013,0.077541,0.092306,0.10278,0.100748,0.104268,0.105693,0.10767,0.109623,0.105673,0.105252,0.100867,0.102348,0.090993,0.077173,0.071399,0.05395,0.05194,0.041965,0.034451,0.038369,0.036347,0.03109,0.028749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
smpi_homog_10_lat,2500,0.108233,smpi,32.0,0.029144,0.031431,15.0,0.034228,0.042627,0.035051,0.040816,0.054394,0.053626,0.072308,0.080343,0.091266,0.103122,0.102489,0.10727,0.10557,0.108233,0.107372,0.105259,0.104833,0.102861,0.102563,0.091801,0.079062,0.071433,0.054085,0.052582,0.041819,0.035047,0.038276,0.033503,0.032267,0.02908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
smpi_homog_10_lat,2500,0.111183,smpi,32.0,0.02906,0.034295,16.0,0.033911,0.037459,0.034308,0.041099,0.052318,0.053511,0.07214,0.078652,0.092496,0.103087,0.102341,0.103931,0.106897,0.109232,0.111183,0.106267,0.106686,0.100835,0.102438,0.092734,0.08051,0.072313,0.055384,0.051363,0.041121,0.034722,0.037483,0.034004,0.031791,0.028587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
smpi_homog_10_lat,2500,0.109074,smpi,32.0,0.032797,0.031419,16.0,0.034578,0.038004,0.034642,0.041015,0.05302,0.053811,0.07207,0.077598,0.091414,0.103221,0.104443,0.103931,0.10451,0.10888,0.109074,0.104884,0.104757,0.102455,0.106092,0.091774,0.077732,0.072089,0.056434,0.05157,0.041696,0.03435,0.037564,0.033863,0.030762,0.029134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
smpi_homog_10_lat,2500,0.108701,smpi,32.0,0.029312,0.03129,16.0,0.034504,0.038593,0.034158,0.040167,0.053142,0.055272,0.074657,0.078145,0.096326,0.102497,0.100701,0.108391,0.10632,0.107839,0.108701,0.104527,0.103999,0.101598,0.102546,0.091307,0.077833,0.07183,0.05496,0.052738,0.050939,0.035534,0.038346,0.035909,0.031353,0.036658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
smpi_homog_10_lat,2500,0.111098,smpi,32.0,0.030209,0.031379,15.0,0.03708,0.037892,0.034798,0.040369,0.053767,0.054034,0.072868,0.077936,0.093366,0.102432,0.100612,0.105262,0.106456,0.111098,0.107129,0.104557,0.106114,0.102471,0.102978,0.092095,0.077212,0.074202,0.057134,0.051443,0.042652,0.034941,0.039188,0.034098,0.031679,0.030345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
smpi_homog_10_lat,2500,0.107501,smpi,32.0,0.032014,0.032293,15.0,0.033902,0.037774,0.038039,0.040541,0.05224,0.053925,0.07513,0.078871,0.092702,0.10292,0.10333,0.104493,0.105225,0.107501,0.107438,0.104947,0.103777,0.102176,0.101973,0.095914,0.077207,0.071272,0.053372,0.052232,0.041279,0.034357,0.03718,0.034161,0.031355,0.028761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
smpi_homog_10_lat,2500,0.11148,smpi,32.0,0.030479,0.030768,18.0,0.034246,0.038761,0.034991,0.041809,0.051602,0.05546,0.072298,0.077821,0.09123,0.103862,0.101288,0.105134,0.104485,0.110728,0.106222,0.105669,0.11148,0.102247,0.103486,0.091217,0.077596,0.071549,0.054655,0.053146,0.04144,0.035568,0.037695,0.034189,0.032647,0.029135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
smpi_homog_10_lat,2500,0.109444,smpi,32.0,0.029293,0.030916,15.0,0.034643,0.037471,0.036584,0.042663,0.052066,0.05609,0.072397,0.078359,0.092161,0.104898,0.10093,0.106626,0.105722,0.109444,0.107156,0.104891,0.10445,0.100873,0.101761,0.091996,0.077064,0.072038,0.054746,0.05147,0.040574,0.03895,0.037221,0.033522,0.030739,0.029467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
smpi_homog_10_lat,2500,0.107516,smpi,32.0,0.029369,0.030715,16.0,0.034381,0.037868,0.034138,0.041387,0.054477,0.054125,0.072359,0.078845,0.091819,0.10326,0.100853,0.104298,0.105413,0.107453,0.107516,0.105608,0.104289,0.104146,0.10205,0.090808,0.079197,0.07493,0.055072,0.05133,0.045045,0.03453,0.038188,0.034756,0.030769,0.029686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
