executable,n_points,iter_limit,block_dim_x,block_dim_y,grid_dim_x,grid_dim_y,num_threads_per_block,num_blocks_per_grid,elapsed_time,version
cuda_heat,400,1024,32.0,32.0,13.0,13.0,1024.0,169.0,0.047259208,cuda
cuda_heat,400,1024,32.0,32.0,13.0,13.0,1024.0,169.0,0.047839743,cuda
cuda_heat,400,1024,32.0,32.0,13.0,13.0,1024.0,169.0,0.047691397,cuda
cuda_heat,800,1024,1.0,1.0,800.0,800.0,1.0,640000.0,2.676787211,cuda
cuda_heat,800,1024,1.0,1.0,800.0,800.0,1.0,640000.0,2.655384324,cuda
cuda_heat,800,1024,1.0,1.0,800.0,800.0,1.0,640000.0,2.658297459,cuda
cuda_heat,800,1024,1.0,1.0,800.0,800.0,1.0,640000.0,2.660378275,cuda
cuda_heat,800,1024,1.0,1.0,800.0,800.0,1.0,640000.0,2.659939997,cuda
cuda_heat,800,1024,1.0,1.0,800.0,800.0,1.0,640000.0,2.658242801,cuda
cuda_heat,800,1024,1.0,1.0,800.0,800.0,1.0,640000.0,2.659947723,cuda
cuda_heat,800,1024,1.0,1.0,800.0,800.0,1.0,640000.0,2.654621768,cuda
cuda_heat,800,1024,1.0,1.0,800.0,800.0,1.0,640000.0,2.653487157,cuda
cuda_heat,800,1024,1.0,1.0,800.0,800.0,1.0,640000.0,2.655246835,cuda
cuda_heat,800,1024,1.0,1.0,800.0,800.0,1.0,640000.0,2.655403271,cuda
cuda_heat,800,1024,1.0,1.0,800.0,800.0,1.0,640000.0,2.659859655,cuda
cuda_heat,800,1024,1.0,1.0,800.0,800.0,1.0,640000.0,2.654914275,cuda
cuda_heat,800,1024,1.0,1.0,800.0,800.0,1.0,640000.0,2.661044794,cuda
cuda_heat,800,1024,1.0,1.0,800.0,800.0,1.0,640000.0,2.664578553,cuda
cuda_heat,800,1024,1.0,1.0,800.0,800.0,1.0,640000.0,2.655474378,cuda
cuda_heat,800,1024,1.0,1.0,800.0,800.0,1.0,640000.0,2.657507981,cuda
cuda_heat,800,1024,1.0,1.0,800.0,800.0,1.0,640000.0,2.659830245,cuda
cuda_heat,800,1024,1.0,1.0,800.0,800.0,1.0,640000.0,2.659994293,cuda
cuda_heat,800,1024,1.0,1.0,800.0,800.0,1.0,640000.0,2.663451854,cuda
cuda_heat,800,1024,2.0,2.0,400.0,400.0,4.0,160000.0,0.822016601,cuda
cuda_heat,800,1024,2.0,2.0,400.0,400.0,4.0,160000.0,0.821362871,cuda
cuda_heat,800,1024,2.0,2.0,400.0,400.0,4.0,160000.0,0.819456576,cuda
cuda_heat,800,1024,2.0,2.0,400.0,400.0,4.0,160000.0,0.822402339,cuda
cuda_heat,800,1024,2.0,2.0,400.0,400.0,4.0,160000.0,0.821217314,cuda
cuda_heat,800,1024,2.0,2.0,400.0,400.0,4.0,160000.0,0.824014102,cuda
cuda_heat,800,1024,2.0,2.0,400.0,400.0,4.0,160000.0,0.820479211,cuda
cuda_heat,800,1024,2.0,2.0,400.0,400.0,4.0,160000.0,0.823782849,cuda
cuda_heat,800,1024,2.0,2.0,400.0,400.0,4.0,160000.0,0.820612608,cuda
cuda_heat,800,1024,2.0,2.0,400.0,400.0,4.0,160000.0,0.821004495,cuda
cuda_heat,800,1024,2.0,2.0,400.0,400.0,4.0,160000.0,0.82077939,cuda
cuda_heat,800,1024,2.0,2.0,400.0,400.0,4.0,160000.0,0.8231442,cuda
cuda_heat,800,1024,2.0,2.0,400.0,400.0,4.0,160000.0,0.820917536,cuda
cuda_heat,800,1024,2.0,2.0,400.0,400.0,4.0,160000.0,0.825394326,cuda
cuda_heat,800,1024,2.0,2.0,400.0,400.0,4.0,160000.0,0.82372438,cuda
cuda_heat,800,1024,2.0,2.0,400.0,400.0,4.0,160000.0,0.822256002,cuda
cuda_heat,800,1024,2.0,2.0,400.0,400.0,4.0,160000.0,0.823432993,cuda
cuda_heat,800,1024,2.0,2.0,400.0,400.0,4.0,160000.0,0.820808015,cuda
cuda_heat,800,1024,2.0,2.0,400.0,400.0,4.0,160000.0,0.819181163,cuda
cuda_heat,800,1024,2.0,2.0,400.0,400.0,4.0,160000.0,0.821096744,cuda
cuda_heat,800,1024,2.0,2.0,400.0,400.0,4.0,160000.0,0.821388058,cuda
cuda_heat,800,1024,2.0,2.0,400.0,400.0,4.0,160000.0,0.821522783,cuda
cuda_heat,800,1024,2.0,2.0,400.0,400.0,4.0,160000.0,0.819685005,cuda
cuda_heat,800,1024,2.0,2.0,400.0,400.0,4.0,160000.0,0.821671546,cuda
cuda_heat,800,1024,2.0,2.0,400.0,400.0,4.0,160000.0,0.820960124,cuda
cuda_heat,800,1024,2.0,2.0,400.0,400.0,4.0,160000.0,0.821004613,cuda
cuda_heat,800,1024,2.0,2.0,400.0,400.0,4.0,160000.0,0.821708838,cuda
cuda_heat,800,1024,2.0,2.0,400.0,400.0,4.0,160000.0,0.820710991,cuda
cuda_heat,800,1024,2.0,2.0,400.0,400.0,4.0,160000.0,0.82213774,cuda
cuda_heat,800,1024,2.0,2.0,400.0,400.0,4.0,160000.0,0.819319996,cuda
cuda_heat,800,1024,2.0,2.0,400.0,400.0,4.0,160000.0,0.818958488,cuda
cuda_heat,800,1024,2.0,2.0,400.0,400.0,4.0,160000.0,0.820930432,cuda
cuda_heat,800,1024,2.0,2.0,400.0,400.0,4.0,160000.0,0.821688785,cuda
cuda_heat,800,1024,2.0,2.0,400.0,400.0,4.0,160000.0,0.820310504,cuda
cuda_heat,800,1024,2.0,2.0,400.0,400.0,4.0,160000.0,0.820629754,cuda
cuda_heat,800,1024,2.0,2.0,400.0,400.0,4.0,160000.0,0.821318055,cuda
cuda_heat,800,1024,2.0,2.0,400.0,400.0,4.0,160000.0,0.820894735,cuda
cuda_heat,800,1024,2.0,2.0,400.0,400.0,4.0,160000.0,0.821512914,cuda
cuda_heat,800,1024,2.0,2.0,400.0,400.0,4.0,160000.0,0.823197104,cuda
cuda_heat,800,1024,2.0,2.0,400.0,400.0,4.0,160000.0,0.82010844,cuda
cuda_heat,800,1024,4.0,4.0,200.0,200.0,16.0,40000.0,0.195646108,cuda
cuda_heat,800,1024,4.0,4.0,200.0,200.0,16.0,40000.0,0.196114195,cuda
cuda_heat,800,1024,4.0,4.0,200.0,200.0,16.0,40000.0,0.195726078,cuda
cuda_heat,800,1024,4.0,4.0,200.0,200.0,16.0,40000.0,0.193645528,cuda
cuda_heat,800,1024,4.0,4.0,200.0,200.0,16.0,40000.0,0.19488007,cuda
cuda_heat,800,1024,4.0,4.0,200.0,200.0,16.0,40000.0,0.194748207,cuda
cuda_heat,800,1024,4.0,4.0,200.0,200.0,16.0,40000.0,0.194172282,cuda
cuda_heat,800,1024,4.0,4.0,200.0,200.0,16.0,40000.0,0.193674302,cuda
cuda_heat,800,1024,4.0,4.0,200.0,200.0,16.0,40000.0,0.196537582,cuda
cuda_heat,800,1024,4.0,4.0,200.0,200.0,16.0,40000.0,0.193676885,cuda
cuda_heat,800,1024,4.0,4.0,200.0,200.0,16.0,40000.0,0.194072336,cuda
cuda_heat,800,1024,4.0,4.0,200.0,200.0,16.0,40000.0,0.195380214,cuda
cuda_heat,800,1024,4.0,4.0,200.0,200.0,16.0,40000.0,0.195299685,cuda
cuda_heat,800,1024,4.0,4.0,200.0,200.0,16.0,40000.0,0.193131831,cuda
cuda_heat,800,1024,4.0,4.0,200.0,200.0,16.0,40000.0,0.195148406,cuda
cuda_heat,800,1024,4.0,4.0,200.0,200.0,16.0,40000.0,0.195265881,cuda
cuda_heat,800,1024,4.0,4.0,200.0,200.0,16.0,40000.0,0.193639379,cuda
cuda_heat,800,1024,4.0,4.0,200.0,200.0,16.0,40000.0,0.196490785,cuda
cuda_heat,800,1024,4.0,4.0,200.0,200.0,16.0,40000.0,0.193573587,cuda
cuda_heat,800,1024,4.0,4.0,200.0,200.0,16.0,40000.0,0.193330743,cuda
cuda_heat,800,1024,5.0,5.0,160.0,160.0,25.0,25600.0,0.16137985,cuda
cuda_heat,800,1024,5.0,5.0,160.0,160.0,25.0,25600.0,0.162218244,cuda
cuda_heat,800,1024,5.0,5.0,160.0,160.0,25.0,25600.0,0.162876443,cuda
cuda_heat,800,1024,5.0,5.0,160.0,160.0,25.0,25600.0,0.161587423,cuda
cuda_heat,800,1024,5.0,5.0,160.0,160.0,25.0,25600.0,0.16101932,cuda
cuda_heat,800,1024,5.0,5.0,160.0,160.0,25.0,25600.0,0.161976657,cuda
cuda_heat,800,1024,5.0,5.0,160.0,160.0,25.0,25600.0,0.162558797,cuda
cuda_heat,800,1024,5.0,5.0,160.0,160.0,25.0,25600.0,0.162798637,cuda
cuda_heat,800,1024,5.0,5.0,160.0,160.0,25.0,25600.0,0.159904488,cuda
cuda_heat,800,1024,5.0,5.0,160.0,160.0,25.0,25600.0,0.162176966,cuda
cuda_heat,800,1024,5.0,5.0,160.0,160.0,25.0,25600.0,0.163571589,cuda
cuda_heat,800,1024,5.0,5.0,160.0,160.0,25.0,25600.0,0.163588421,cuda
cuda_heat,800,1024,5.0,5.0,160.0,160.0,25.0,25600.0,0.159939898,cuda
cuda_heat,800,1024,5.0,5.0,160.0,160.0,25.0,25600.0,0.161407157,cuda
cuda_heat,800,1024,5.0,5.0,160.0,160.0,25.0,25600.0,0.16057449,cuda
cuda_heat,800,1024,5.0,5.0,160.0,160.0,25.0,25600.0,0.161760213,cuda
cuda_heat,800,1024,5.0,5.0,160.0,160.0,25.0,25600.0,0.161873778,cuda
cuda_heat,800,1024,5.0,5.0,160.0,160.0,25.0,25600.0,0.161770549,cuda
cuda_heat,800,1024,5.0,5.0,160.0,160.0,25.0,25600.0,0.160981673,cuda
cuda_heat,800,1024,5.0,5.0,160.0,160.0,25.0,25600.0,0.160664168,cuda
cuda_heat,800,1024,8.0,8.0,100.0,100.0,64.0,10000.0,0.112999879,cuda
cuda_heat,800,1024,8.0,8.0,100.0,100.0,64.0,10000.0,0.114917486,cuda
cuda_heat,800,1024,8.0,8.0,100.0,100.0,64.0,10000.0,0.111027655,cuda
cuda_heat,800,1024,8.0,8.0,100.0,100.0,64.0,10000.0,0.112984164,cuda
cuda_heat,800,1024,8.0,8.0,100.0,100.0,64.0,10000.0,0.112947567,cuda
cuda_heat,800,1024,8.0,8.0,100.0,100.0,64.0,10000.0,0.111208409,cuda
cuda_heat,800,1024,8.0,8.0,100.0,100.0,64.0,10000.0,0.110804367,cuda
cuda_heat,800,1024,8.0,8.0,100.0,100.0,64.0,10000.0,0.113583137,cuda
cuda_heat,800,1024,8.0,8.0,100.0,100.0,64.0,10000.0,0.115349882,cuda
cuda_heat,800,1024,8.0,8.0,100.0,100.0,64.0,10000.0,0.112774706,cuda
cuda_heat,800,1024,8.0,8.0,100.0,100.0,64.0,10000.0,0.11070477,cuda
cuda_heat,800,1024,8.0,8.0,100.0,100.0,64.0,10000.0,0.113351048,cuda
cuda_heat,800,1024,8.0,8.0,100.0,100.0,64.0,10000.0,0.112593043,cuda
cuda_heat,800,1024,8.0,8.0,100.0,100.0,64.0,10000.0,0.112585151,cuda
cuda_heat,800,1024,8.0,8.0,100.0,100.0,64.0,10000.0,0.113099055,cuda
cuda_heat,800,1024,8.0,8.0,100.0,100.0,64.0,10000.0,0.114784923,cuda
cuda_heat,800,1024,8.0,8.0,100.0,100.0,64.0,10000.0,0.110424631,cuda
cuda_heat,800,1024,8.0,8.0,100.0,100.0,64.0,10000.0,0.112385889,cuda
cuda_heat,800,1024,8.0,8.0,100.0,100.0,64.0,10000.0,0.113111068,cuda
cuda_heat,800,1024,8.0,8.0,100.0,100.0,64.0,10000.0,0.1127277,cuda
cuda_heat,800,1024,11.0,11.0,73.0,73.0,121.0,5329.0,0.11020239,cuda
cuda_heat,800,1024,11.0,11.0,73.0,73.0,121.0,5329.0,0.111943364,cuda
cuda_heat,800,1024,11.0,11.0,73.0,73.0,121.0,5329.0,0.111623554,cuda
cuda_heat,800,1024,11.0,11.0,73.0,73.0,121.0,5329.0,0.111764915,cuda
cuda_heat,800,1024,11.0,11.0,73.0,73.0,121.0,5329.0,0.111817018,cuda
cuda_heat,800,1024,11.0,11.0,73.0,73.0,121.0,5329.0,0.112100371,cuda
cuda_heat,800,1024,11.0,11.0,73.0,73.0,121.0,5329.0,0.109181357,cuda
cuda_heat,800,1024,11.0,11.0,73.0,73.0,121.0,5329.0,0.112603659,cuda
cuda_heat,800,1024,11.0,11.0,73.0,73.0,121.0,5329.0,0.111765544,cuda
cuda_heat,800,1024,11.0,11.0,73.0,73.0,121.0,5329.0,0.112478011,cuda
cuda_heat,800,1024,11.0,11.0,73.0,73.0,121.0,5329.0,0.112125654,cuda
cuda_heat,800,1024,11.0,11.0,73.0,73.0,121.0,5329.0,0.113787984,cuda
cuda_heat,800,1024,11.0,11.0,73.0,73.0,121.0,5329.0,0.109449274,cuda
cuda_heat,800,1024,11.0,11.0,73.0,73.0,121.0,5329.0,0.111707713,cuda
cuda_heat,800,1024,11.0,11.0,73.0,73.0,121.0,5329.0,0.113066158,cuda
cuda_heat,800,1024,11.0,11.0,73.0,73.0,121.0,5329.0,0.113580551,cuda
cuda_heat,800,1024,11.0,11.0,73.0,73.0,121.0,5329.0,0.112102954,cuda
cuda_heat,800,1024,11.0,11.0,73.0,73.0,121.0,5329.0,0.11331843,cuda
cuda_heat,800,1024,11.0,11.0,73.0,73.0,121.0,5329.0,0.111906277,cuda
cuda_heat,800,1024,11.0,11.0,73.0,73.0,121.0,5329.0,0.110642678,cuda
cuda_heat,800,1024,16.0,16.0,50.0,50.0,256.0,2500.0,0.112242151,cuda
cuda_heat,800,1024,16.0,16.0,50.0,50.0,256.0,2500.0,0.109477978,cuda
cuda_heat,800,1024,16.0,16.0,50.0,50.0,256.0,2500.0,0.11204247,cuda
cuda_heat,800,1024,16.0,16.0,50.0,50.0,256.0,2500.0,0.113541159,cuda
cuda_heat,800,1024,16.0,16.0,50.0,50.0,256.0,2500.0,0.113654724,cuda
cuda_heat,800,1024,16.0,16.0,50.0,50.0,256.0,2500.0,0.112137596,cuda
cuda_heat,800,1024,16.0,16.0,50.0,50.0,256.0,2500.0,0.110129263,cuda
cuda_heat,800,1024,16.0,16.0,50.0,50.0,256.0,2500.0,0.114604238,cuda
cuda_heat,800,1024,16.0,16.0,50.0,50.0,256.0,2500.0,0.111809265,cuda
cuda_heat,800,1024,16.0,16.0,50.0,50.0,256.0,2500.0,0.112039676,cuda
cuda_heat,800,1024,16.0,16.0,50.0,50.0,256.0,2500.0,0.111896079,cuda
cuda_heat,800,1024,16.0,16.0,50.0,50.0,256.0,2500.0,0.110657904,cuda
cuda_heat,800,1024,16.0,16.0,50.0,50.0,256.0,2500.0,0.111093026,cuda
cuda_heat,800,1024,16.0,16.0,50.0,50.0,256.0,2500.0,0.111819601,cuda
cuda_heat,800,1024,16.0,16.0,50.0,50.0,256.0,2500.0,0.110527857,cuda
cuda_heat,800,1024,16.0,16.0,50.0,50.0,256.0,2500.0,0.112043447,cuda
cuda_heat,800,1024,16.0,16.0,50.0,50.0,256.0,2500.0,0.112027802,cuda
cuda_heat,800,1024,16.0,16.0,50.0,50.0,256.0,2500.0,0.111854312,cuda
cuda_heat,800,1024,16.0,16.0,50.0,50.0,256.0,2500.0,0.114250553,cuda
cuda_heat,800,1024,16.0,16.0,50.0,50.0,256.0,2500.0,0.112039745,cuda
cuda_heat,800,1024,22.0,22.0,37.0,37.0,484.0,1369.0,0.12350774,cuda
cuda_heat,800,1024,22.0,22.0,37.0,37.0,484.0,1369.0,0.125466274,cuda
cuda_heat,800,1024,22.0,22.0,37.0,37.0,484.0,1369.0,0.128854912,cuda
cuda_heat,800,1024,22.0,22.0,37.0,37.0,484.0,1369.0,0.138441828,cuda
cuda_heat,800,1024,22.0,22.0,37.0,37.0,484.0,1369.0,0.125143181,cuda
cuda_heat,800,1024,22.0,22.0,37.0,37.0,484.0,1369.0,0.124270424,cuda
cuda_heat,800,1024,22.0,22.0,37.0,37.0,484.0,1369.0,0.124405709,cuda
cuda_heat,800,1024,22.0,22.0,37.0,37.0,484.0,1369.0,0.125492954,cuda
cuda_heat,800,1024,22.0,22.0,37.0,37.0,484.0,1369.0,0.122470642,cuda
cuda_heat,800,1024,22.0,22.0,37.0,37.0,484.0,1369.0,0.123992448,cuda
cuda_heat,800,1024,22.0,22.0,37.0,37.0,484.0,1369.0,0.123561029,cuda
cuda_heat,800,1024,22.0,22.0,37.0,37.0,484.0,1369.0,0.122329489,cuda
cuda_heat,800,1024,22.0,22.0,37.0,37.0,484.0,1369.0,0.122887743,cuda
cuda_heat,800,1024,22.0,22.0,37.0,37.0,484.0,1369.0,0.122606277,cuda
cuda_heat,800,1024,22.0,22.0,37.0,37.0,484.0,1369.0,0.123403882,cuda
cuda_heat,800,1024,22.0,22.0,37.0,37.0,484.0,1369.0,0.121438643,cuda
cuda_heat,800,1024,22.0,22.0,37.0,37.0,484.0,1369.0,0.123359951,cuda
cuda_heat,800,1024,22.0,22.0,37.0,37.0,484.0,1369.0,0.122194483,cuda
cuda_heat,800,1024,22.0,22.0,37.0,37.0,484.0,1369.0,0.123473864,cuda
cuda_heat,800,1024,22.0,22.0,37.0,37.0,484.0,1369.0,0.125342511,cuda
cuda_heat,800,1024,32.0,32.0,25.0,25.0,1024.0,625.0,0.129517022,cuda
cuda_heat,800,1024,32.0,32.0,25.0,25.0,1024.0,625.0,0.128199575,cuda
cuda_heat,800,1024,32.0,32.0,25.0,25.0,1024.0,625.0,0.130310647,cuda
cuda_heat,800,1024,32.0,32.0,25.0,25.0,1024.0,625.0,0.129263981,cuda
cuda_heat,800,1024,32.0,32.0,25.0,25.0,1024.0,625.0,0.127599694,cuda
cuda_heat,800,1024,32.0,32.0,25.0,25.0,1024.0,625.0,0.12853971,cuda
cuda_heat,800,1024,32.0,32.0,25.0,25.0,1024.0,625.0,0.1307582,cuda
cuda_heat,800,1024,32.0,32.0,25.0,25.0,1024.0,625.0,0.128502972,cuda
cuda_heat,800,1024,32.0,32.0,25.0,25.0,1024.0,625.0,0.128883476,cuda
cuda_heat,800,1024,32.0,32.0,25.0,25.0,1024.0,625.0,0.130703862,cuda
cuda_heat,800,1024,32.0,32.0,25.0,25.0,1024.0,625.0,0.129296248,cuda
cuda_heat,800,1024,32.0,32.0,25.0,25.0,1024.0,625.0,0.130271534,cuda
cuda_heat,800,1024,32.0,32.0,25.0,25.0,1024.0,625.0,0.130838239,cuda
cuda_heat,800,1024,32.0,32.0,25.0,25.0,1024.0,625.0,0.130793749,cuda
cuda_heat,800,1024,32.0,32.0,25.0,25.0,1024.0,625.0,0.129301066,cuda
cuda_heat,800,1024,32.0,32.0,25.0,25.0,1024.0,625.0,0.129756861,cuda
cuda_heat,800,1024,32.0,32.0,25.0,25.0,1024.0,625.0,0.127688882,cuda
cuda_heat,800,1024,32.0,32.0,25.0,25.0,1024.0,625.0,0.130562638,cuda
cuda_heat,800,1024,32.0,32.0,25.0,25.0,1024.0,625.0,0.12710304,cuda
cuda_heat,800,1024,32.0,32.0,25.0,25.0,1024.0,625.0,0.128029018,cuda
cuda_heat,1600,1024,1.0,1.0,1600.0,1600.0,1.0,2560000.0,10.416760297,cuda
cuda_heat,1600,1024,1.0,1.0,1600.0,1600.0,1.0,2560000.0,10.423812885,cuda
cuda_heat,1600,1024,1.0,1.0,1600.0,1600.0,1.0,2560000.0,10.412002728,cuda
cuda_heat,1600,1024,1.0,1.0,1600.0,1600.0,1.0,2560000.0,10.412050919,cuda
cuda_heat,1600,1024,1.0,1.0,1600.0,1600.0,1.0,2560000.0,10.411104619,cuda
cuda_heat,1600,1024,1.0,1.0,1600.0,1600.0,1.0,2560000.0,10.409396198,cuda
cuda_heat,1600,1024,1.0,1.0,1600.0,1600.0,1.0,2560000.0,10.419777373,cuda
cuda_heat,1600,1024,1.0,1.0,1600.0,1600.0,1.0,2560000.0,10.405388072,cuda
cuda_heat,1600,1024,1.0,1.0,1600.0,1600.0,1.0,2560000.0,10.411781015,cuda
cuda_heat,1600,1024,1.0,1.0,1600.0,1600.0,1.0,2560000.0,10.410323341,cuda
cuda_heat,1600,1024,1.0,1.0,1600.0,1600.0,1.0,2560000.0,10.408971272,cuda
cuda_heat,1600,1024,1.0,1.0,1600.0,1600.0,1.0,2560000.0,10.408437694,cuda
cuda_heat,1600,1024,1.0,1.0,1600.0,1600.0,1.0,2560000.0,10.412796194,cuda
cuda_heat,1600,1024,1.0,1.0,1600.0,1600.0,1.0,2560000.0,10.415993558,cuda
cuda_heat,1600,1024,1.0,1.0,1600.0,1600.0,1.0,2560000.0,10.409207163,cuda
cuda_heat,1600,1024,1.0,1.0,1600.0,1600.0,1.0,2560000.0,10.409109134,cuda
cuda_heat,1600,1024,1.0,1.0,1600.0,1600.0,1.0,2560000.0,10.418327591,cuda
cuda_heat,1600,1024,1.0,1.0,1600.0,1600.0,1.0,2560000.0,10.410882865,cuda
cuda_heat,1600,1024,1.0,1.0,1600.0,1600.0,1.0,2560000.0,10.411022589,cuda
cuda_heat,1600,1024,1.0,1.0,1600.0,1600.0,1.0,2560000.0,10.410099865,cuda
cuda_heat,1600,1024,2.0,2.0,800.0,800.0,4.0,640000.0,3.216723726,cuda
cuda_heat,1600,1024,2.0,2.0,800.0,800.0,4.0,640000.0,3.222452019,cuda
cuda_heat,1600,1024,2.0,2.0,800.0,800.0,4.0,640000.0,3.217018022,cuda
cuda_heat,1600,1024,2.0,2.0,800.0,800.0,4.0,640000.0,3.218081719,cuda
cuda_heat,1600,1024,2.0,2.0,800.0,800.0,4.0,640000.0,3.217160901,cuda
cuda_heat,1600,1024,2.0,2.0,800.0,800.0,4.0,640000.0,3.22041487,cuda
cuda_heat,1600,1024,2.0,2.0,800.0,800.0,4.0,640000.0,3.218524283,cuda
cuda_heat,1600,1024,2.0,2.0,800.0,800.0,4.0,640000.0,3.218555283,cuda
cuda_heat,1600,1024,2.0,2.0,800.0,800.0,4.0,640000.0,3.223288665,cuda
cuda_heat,1600,1024,2.0,2.0,800.0,800.0,4.0,640000.0,3.218902032,cuda
cuda_heat,1600,1024,2.0,2.0,800.0,800.0,4.0,640000.0,3.22231287,cuda
cuda_heat,1600,1024,2.0,2.0,800.0,800.0,4.0,640000.0,3.222950525,cuda
cuda_heat,1600,1024,2.0,2.0,800.0,800.0,4.0,640000.0,3.21978824,cuda
cuda_heat,1600,1024,2.0,2.0,800.0,800.0,4.0,640000.0,3.217191542,cuda
cuda_heat,1600,1024,2.0,2.0,800.0,800.0,4.0,640000.0,3.216785326,cuda
cuda_heat,1600,1024,2.0,2.0,800.0,800.0,4.0,640000.0,3.222290751,cuda
cuda_heat,1600,1024,2.0,2.0,800.0,800.0,4.0,640000.0,3.217888615,cuda
cuda_heat,1600,1024,2.0,2.0,800.0,800.0,4.0,640000.0,3.218129074,cuda
cuda_heat,1600,1024,2.0,2.0,800.0,800.0,4.0,640000.0,3.222618425,cuda
cuda_heat,1600,1024,2.0,2.0,800.0,800.0,4.0,640000.0,3.217047259,cuda
cuda_heat,1600,1024,2.0,2.0,800.0,800.0,4.0,640000.0,3.217231007,cuda
cuda_heat,1600,1024,2.0,2.0,800.0,800.0,4.0,640000.0,3.218496342,cuda
cuda_heat,1600,1024,2.0,2.0,800.0,800.0,4.0,640000.0,3.217334845,cuda
cuda_heat,1600,1024,2.0,2.0,800.0,800.0,4.0,640000.0,3.223137872,cuda
cuda_heat,1600,1024,2.0,2.0,800.0,800.0,4.0,640000.0,3.223792919,cuda
cuda_heat,1600,1024,2.0,2.0,800.0,800.0,4.0,640000.0,3.218638436,cuda
cuda_heat,1600,1024,2.0,2.0,800.0,800.0,4.0,640000.0,3.218008795,cuda
cuda_heat,1600,1024,2.0,2.0,800.0,800.0,4.0,640000.0,3.222754259,cuda
cuda_heat,1600,1024,2.0,2.0,800.0,800.0,4.0,640000.0,3.217841224,cuda
cuda_heat,1600,1024,2.0,2.0,800.0,800.0,4.0,640000.0,3.223623507,cuda
cuda_heat,1600,1024,2.0,2.0,800.0,800.0,4.0,640000.0,3.224020205,cuda
cuda_heat,1600,1024,2.0,2.0,800.0,800.0,4.0,640000.0,3.219811326,cuda
cuda_heat,1600,1024,2.0,2.0,800.0,800.0,4.0,640000.0,3.223493365,cuda
cuda_heat,1600,1024,2.0,2.0,800.0,800.0,4.0,640000.0,3.213672819,cuda
cuda_heat,1600,1024,2.0,2.0,800.0,800.0,4.0,640000.0,3.220313891,cuda
cuda_heat,1600,1024,2.0,2.0,800.0,800.0,4.0,640000.0,3.220716596,cuda
cuda_heat,1600,1024,2.0,2.0,800.0,800.0,4.0,640000.0,3.216063098,cuda
cuda_heat,1600,1024,2.0,2.0,800.0,800.0,4.0,640000.0,3.218380058,cuda
cuda_heat,1600,1024,2.0,2.0,800.0,800.0,4.0,640000.0,3.217683995,cuda
cuda_heat,1600,1024,2.0,2.0,800.0,800.0,4.0,640000.0,3.221227116,cuda
cuda_heat,1600,1024,4.0,4.0,400.0,400.0,16.0,160000.0,0.754868489,cuda
cuda_heat,1600,1024,4.0,4.0,400.0,400.0,16.0,160000.0,0.755848594,cuda
cuda_heat,1600,1024,4.0,4.0,400.0,400.0,16.0,160000.0,0.755477587,cuda
cuda_heat,1600,1024,4.0,4.0,400.0,400.0,16.0,160000.0,0.756114763,cuda
cuda_heat,1600,1024,4.0,4.0,400.0,400.0,16.0,160000.0,0.759609281,cuda
cuda_heat,1600,1024,4.0,4.0,400.0,400.0,16.0,160000.0,0.760891037,cuda
cuda_heat,1600,1024,4.0,4.0,400.0,400.0,16.0,160000.0,0.756441486,cuda
cuda_heat,1600,1024,4.0,4.0,400.0,400.0,16.0,160000.0,0.755742847,cuda
cuda_heat,1600,1024,4.0,4.0,400.0,400.0,16.0,160000.0,0.760056831,cuda
cuda_heat,1600,1024,4.0,4.0,400.0,400.0,16.0,160000.0,0.750815082,cuda
cuda_heat,1600,1024,4.0,4.0,400.0,400.0,16.0,160000.0,0.756138714,cuda
cuda_heat,1600,1024,4.0,4.0,400.0,400.0,16.0,160000.0,0.751533554,cuda
cuda_heat,1600,1024,4.0,4.0,400.0,400.0,16.0,160000.0,0.759904501,cuda
cuda_heat,1600,1024,4.0,4.0,400.0,400.0,16.0,160000.0,0.758159546,cuda
cuda_heat,1600,1024,4.0,4.0,400.0,400.0,16.0,160000.0,0.760068281,cuda
cuda_heat,1600,1024,4.0,4.0,400.0,400.0,16.0,160000.0,0.755905925,cuda
cuda_heat,1600,1024,4.0,4.0,400.0,400.0,16.0,160000.0,0.760769084,cuda
cuda_heat,1600,1024,4.0,4.0,400.0,400.0,16.0,160000.0,0.756566637,cuda
cuda_heat,1600,1024,4.0,4.0,400.0,400.0,16.0,160000.0,0.755770567,cuda
cuda_heat,1600,1024,4.0,4.0,400.0,400.0,16.0,160000.0,0.754811205,cuda
cuda_heat,1600,1024,5.0,5.0,320.0,320.0,25.0,102400.0,0.620187111,cuda
cuda_heat,1600,1024,5.0,5.0,320.0,320.0,25.0,102400.0,0.620400551,cuda
cuda_heat,1600,1024,5.0,5.0,320.0,320.0,25.0,102400.0,0.619724401,cuda
cuda_heat,1600,1024,5.0,5.0,320.0,320.0,25.0,102400.0,0.62496101,cuda
cuda_heat,1600,1024,5.0,5.0,320.0,320.0,25.0,102400.0,0.625137991,cuda
cuda_heat,1600,1024,5.0,5.0,320.0,320.0,25.0,102400.0,0.624631979,cuda
cuda_heat,1600,1024,5.0,5.0,320.0,320.0,25.0,102400.0,0.624458559,cuda
cuda_heat,1600,1024,5.0,5.0,320.0,320.0,25.0,102400.0,0.625865962,cuda
cuda_heat,1600,1024,5.0,5.0,320.0,320.0,25.0,102400.0,0.614037303,cuda
cuda_heat,1600,1024,5.0,5.0,320.0,320.0,25.0,102400.0,0.614579702,cuda
